antecedente;consecuente;items_antecedente;items_consecuente;soporte_antecedente;soporte_consecuente;soporte;confianza;lift;leverage;conviccion;App
['actualizar'];['transferencia', 'app'];1;2;0,05223068552774755;0,026115342763873776;0,006528835690968444;0,125;4,786458333333333;0,005164813435619215;1,113011036841287;Scotiabank
['problema'];['transferencia', 'app'];1;2;0,10337323177366703;0,026115342763873776;0,006528835690968444;0,06315789473684211;2,418421052631579;0,003829208310589762;1,0395398026677751;Scotiabank
['problema', 'actualización'];['aplicación'];2;1;0,028291621327529923;0,13928182807399347;0,006528835690968444;0,23076923076923078;1,6568509615384617;0,0025883269532928944;1,1189336235038085;Scotiabank
['problema', 'aplicación'];['actualización'];2;1;0,01632208922742111;0,13492927094668117;0,006528835690968444;0,39999999999999997;2,964516129032258;0,004326508091185835;1,4417845484221978;Scotiabank
['transferir', 'permitir'];['actualización'];2;1;0,017410228509249184;0,13492927094668117;0,006528835690968444;0,375;2,779233870967742;0,004179686251200328;1,3841131664853101;Scotiabank
['transferir', 'actualización'];['permitir'];2;1;0,04896626768226333;0,055495103373231776;0,006528835690968444;0,13333333333333333;2,4026143790849672;0,003811447604139902;1,0898133422616556;Scotiabank
['permitir', 'actualización'];['transferir'];2;1;0,015233949945593036;0,15451577801958652;0,006528835690968444;0,42857142857142855;2,7736418511066394;0,004174950062813699;1,4795973884657236;Scotiabank
['permitir'];['transferir', 'actualización'];1;2;0,055495103373231776;0,04896626768226333;0,006528835690968444;0,11764705882352941;2,4026143790849672;0,003811447604139902;1,0778382299601017;Scotiabank
['pago'];['transferencia', 'actualización'];1;2;0,05223068552774755;0,042437431991294884;0,006528835690968444;0,125;2,9455128205128207;0,004312299526025947;1,0943572205813772;Scotiabank
['pago', 'actualización'];['transferencia'];2;1;0,014145810663764961;0,1926006528835691;0,006528835690968444;0,46153846153846156;2,396349413298566;0,0038043433215599587;1,499455930359086;Scotiabank
['transferencia', 'actualización'];['pago'];2;1;0,042437431991294884;0,05223068552774755;0,006528835690968444;0,15384615384615385;2,9455128205128207;0,004312299526025947;1,120091008012662;Scotiabank
['transferencia', 'pago'];['actualización'];2;1;0,02176278563656148;0,13492927094668117;0,006528835690968444;0,3;2,2233870967741938;0,003592398891258299;1,2358153272190269;Scotiabank
['actualización', 'aplicación'];['problema'];2;1;0,022850924918389554;0,10337323177366703;0,006528835690968444;0,2857142857142857;2,76390977443609;0,004166661733137097;1,255277475516866;Scotiabank
['problema'];['actualización', 'aplicación'];1;2;0,10337323177366703;0,022850924918389554;0,006528835690968444;0,06315789473684211;2,7639097744360903;0,004166661733137097;1,043024293626438;Scotiabank
['transferencia', 'aplicación'];['pago'];2;1;0,03373231773667029;0,05223068552774755;0,006528835690968444;0,19354838709677422;3,705645161290323;0,004766973611142357;1,175233949945593;Scotiabank
['pago', 'aplicación'];['transferencia'];2;1;0,009793253536452665;0,1926006528835691;0,006528835690968444;0,6666666666666667;3,461393596986818;0,004642648665993339;2,422198041349293;Scotiabank
['pago'];['transferencia', 'aplicación'];1;2;0,05223068552774755;0,03373231773667029;0,006528835690968444;0,125;3,705645161290323;0,004766973611142357;1,1043059225866625;Scotiabank
['funcionar'];['transferencia', 'aplicación'];1;2;0,11425462459194777;0,03373231773667029;0,006528835690968444;0,05714285714285715;1,694009216589862;0,002674762391348879;1,0248293599762588;Scotiabank
['banco'];['actualización', 'aplicación'];1;2;0,11643090315560392;0,022850924918389554;0,006528835690968444;0,056074766355140186;2,4539385847797064;0,0038682818647794537;1,0351975349874487;Scotiabank
['actualización', 'aplicación'];['banco'];2;1;0,022850924918389554;0,11643090315560392;0,006528835690968444;0,2857142857142857;2,453938584779706;0,0038682818647794537;1,2369967355821545;Scotiabank
['pegado'];['transferir', 'actualización'];1;2;0,020674646354733407;0,04896626768226333;0,006528835690968444;0,3157894736842105;6,4491228070175435;0,005516475423326438;1,389972378002846;Scotiabank
['dejar'];['banco', 'transferencia'];1;2;0,08487486398258977;0,029379760609358;0,006528835690968444;0,07692307692307693;2,618233618233618;0,004035232505408135;1,0515052593398622;Scotiabank
['banco'];['transferencia', 'dejar'];1;2;0,11643090315560392;0,030467899891186073;0,006528835690968444;0,056074766355140186;1,8404539385847796;0,0029814305893831232;1,0271280664519118;Scotiabank
['transferencia', 'dejar'];['banco'];2;1;0,030467899891186073;0,11643090315560392;0,006528835690968444;0,21428571428571427;1,8404539385847796;0,0029814305893831232;1,1245424868928677;Scotiabank
['pegado', 'actualización'];['transferir'];2;1;0,009793253536452665;0,15451577801958652;0,006528835690968444;0,6666666666666667;4,314553990610329;0,005015623501440393;2,536452665941241;Scotiabank
['banco', 'error'];['transferir'];2;1;0,015233949945593036;0,15451577801958652;0,006528835690968444;0,42857142857142855;2,7736418511066394;0,004174950062813699;1,4795973884657236;Scotiabank
['transferir', 'error'];['banco'];2;1;0,025027203482045703;0,11643090315560392;0,006528835690968444;0,2608695652173913;2,240552620885819;0,0036148957860947877;1,1954170133777124;Scotiabank
['transferir', 'pegado'];['actualización'];2;1;0,009793253536452665;0,13492927094668117;0,006528835690968444;0,6666666666666667;4,940860215053764;0,005207439131098879;2,595212187159957;Scotiabank
['banco', 'aplicación'];['actualización'];2;1;0,02720348204570185;0,13492927094668117;0,006528835690968444;0,24000000000000002;1,7787096774193552;0,0028582896913307626;1,1382509592806827;Scotiabank
['banco'];['transferir', 'error'];1;2;0,11643090315560392;0,025027203482045703;0,006528835690968444;0,056074766355140186;2,2405526208858184;0,0036148957860947877;1,032891972548724;Scotiabank
['banco', 'dejar'];['transferencia'];2;1;0,017410228509249184;0,1926006528835691;0,006528835690968444;0,375;1,9470338983050848;0,0031756143132349235;1,2918389553862895;Scotiabank
['banco', 'transferencia'];['dejar'];2;1;0,029379760609358;0,08487486398258977;0,006528835690968444;0,2222222222222222;2,618233618233618;0,004035232505408135;1,176589460593813;Scotiabank
['error'];['banco', 'transferir'];1;2;0,06855277475516866;0,026115342763873776;0,006528835690968444;0,09523809523809525;3,646825396825397;0,004738556480822581;1,0763988316820343;Scotiabank
['banco', 'actualización'];['aplicación'];2;1;0,022850924918389554;0,13928182807399347;0,006528835690968444;0,2857142857142857;2,0513392857142856;0,003346117095153577;1,205005440696409;Scotiabank
['transferencia', 'pago'];['aplicación'];2;1;0,02176278563656148;0,13928182807399347;0,006528835690968444;0,3;2,15390625;0,0034976751235257135;1,2295973884657236;Scotiabank
['pegado', 'aplicación'];['quedar'];2;1;0,006528835690968444;0,04026115342763874;0,006528835690968444;1,0;24,83783783783784;0,00626597723551052;inf;Scotiabank
['quedar', 'aplicación'];['pegado'];2;1;0,009793253536452665;0,020674646354733407;0,006528835690968444;0,6666666666666667;32,24561403508772;0,006326363637440043;2,9379760609358003;Scotiabank
['pegado', 'quedar'];['aplicación'];2;1;0,020674646354733407;0,13928182807399347;0,006528835690968444;0,3157894736842105;2,267269736842105;0,0036492331518978498;1,2579727128149325;Scotiabank
['arrojar'];['error', 'actualización'];1;2;0,014145810663764961;0,015233949945593036;0,006528835690968444;0,46153846153846156;30,2967032967033;0,0063133391193768125;1,8288512358153273;Scotiabank
['banco', 'transferir'];['error'];2;1;0,026115342763873776;0,06855277475516866;0,006528835690968444;0,25;3,6468253968253967;0,004738556480822581;1,2419296336597752;Scotiabank
['app'];['funcionar', 'actualización'];1;2;0,1088139281828074;0,028291621327529923;0,006528835690968444;0,060000000000000005;2,120769230769231;0,0034503132396594208;1,0337323177366704;Scotiabank
['transferencia', 'funcionar'];['aplicación'];2;1;0,029379760609358;0,13928182807399347;0,006528835690968444;0,2222222222222222;1,595486111111111;0,002436768924920758;1,1066376496191512;Scotiabank
['arrojar', 'actualización'];['error'];2;1;0,007616974972796518;0,06855277475516866;0,006528835690968444;0,8571428571428571;12,503401360544217;0,006006670921342568;6,520130576713817;Scotiabank
['error', 'actualización'];['arrojar'];2;1;0,015233949945593036;0,014145810663764961;0,006528835690968444;0,42857142857142855;30,296703296703296;0,0063133391193768125;1,7252448313384114;Scotiabank
['arrojar', 'error'];['actualización'];2;1;0,011969532100108813;0,13492927094668117;0,006528835690968444;0,5454545454545455;4,042521994134898;0,0049137954511278645;1,9031556039173017;Scotiabank
['error'];['transferir', 'aplicación'];1;2;0,06855277475516866;0,023939064200217627;0,006528835690968444;0,09523809523809525;3,9783549783549788;0,004887746415001403;1,0788041921997595;Scotiabank
['funcionar', 'aplicación'];['transferencia'];2;1;0,02176278563656148;0,1926006528835691;0,006528835690968444;0,3;1,5576271186440678;0,002337308968801543;1,1534276387377584;Scotiabank
['error'];['arrojar', 'actualización'];1;2;0,06855277475516866;0,007616974972796518;0,006528835690968444;0,09523809523809525;12,503401360544219;0,006006670921342568;1,0968443960826986;Scotiabank
['app'];['problema', 'transferencia'];1;2;0,1088139281828074;0,04461371055495103;0,006528835690968444;0,060000000000000005;1,3448780487804881;0,0016742425946734462;1,0163683930266478;Scotiabank
['actualizar', 'transferencia'];['app'];2;1;0,01958650707290533;0,1088139281828074;0,006528835690968444;0,33333333333333337;3,063333333333334;0,004397550916985274;1,336779107725789;Scotiabank
['transferencia', 'app'];['actualizar'];2;1;0,026115342763873776;0,05223068552774755;0,006528835690968444;0,25;4,786458333333333;0,005164813435619215;1,2636924192963366;Scotiabank
['actualizar', 'app'];['transferencia'];2;1;0,01088139281828074;0,1926006528835691;0,006528835690968444;0,6;3,1152542372881356;0,004433072329884994;2,0184983677910773;Scotiabank
['página'];['transferencia'];1;1;0,017410228509249184;0,1926006528835691;0,006528835690968444;0,375;1,9470338983050848;0,0031756143132349235;1,2918389553862895;Scotiabank
['transferencia', 'aplicación'];['funcionar'];2;1;0,03373231773667029;0,11425462459194777;0,006528835690968444;0,19354838709677422;1,694009216589862;0,002674762391348879;1,0983242655059848;Scotiabank
['quedar'];['transferir', 'actualización'];1;2;0,04026115342763874;0,04896626768226333;0,006528835690968444;0,16216216216216217;3,311711711711712;0,004557397275034012;1,1351047772824598;Scotiabank
['pegado'];['quedar', 'aplicación'];1;2;0,020674646354733407;0,009793253536452665;0,006528835690968444;0,3157894736842105;32,24561403508772;0,006326363637440043;1,4472252448313383;Scotiabank
['funcionar', 'app'];['actualización'];2;1;0,018498367791077257;0,13492927094668117;0,006528835690968444;0,35294117647058826;2,6157495256166987;0,0040328644112148215;1,3369274903551294;Scotiabank
['seguridad'];['transferencia'];1;1;0,01632208922742111;0,1926006528835691;0,006528835690968444;0,39999999999999997;2,07683615819209;0,003385190649343268;1,3456655785273846;Scotiabank
['quedar'];['pegado', 'aplicación'];1;2;0,04026115342763874;0,006528835690968444;0,006528835690968444;0,16216216216216217;24,83783783783784;0,00626597723551052;1,185755905788199;Scotiabank
['banco', 'transferencia'];['funcionar'];2;1;0,029379760609358;0,11425462459194777;0,006528835690968444;0,2222222222222222;1,9449735449735448;0,003172062171944951;1,1388154826674957;Scotiabank
['banco', 'funcionar'];['transferencia'];2;1;0,015233949945593036;0,1926006528835691;0,006528835690968444;0,42857142857142855;2,225181598062954;0,0035947669854516136;1,412948857453754;Scotiabank
['funcionar', 'actualización'];['app'];2;1;0,028291621327529923;0,1088139281828074;0,006528835690968444;0,23076923076923078;2,120769230769231;0,0034503132396594208;1,1585418933623504;Scotiabank
['resultar'];['transferencia'];1;1;0,008705114254624592;0,1926006528835691;0,006528835690968444;0,75;3,8940677966101696;0,004852225002101683;3,2295973884657236;Scotiabank
['transferencia', 'funcionar'];['banco'];2;1;0,029379760609358;0,11643090315560392;0,006528835690968444;0,2222222222222222;1,9086188992731048;0,003108123628725456;1,1360174102285092;Scotiabank
['actualización', 'app'];['funcionar'];2;1;0,015233949945593036;0,11425462459194777;0,006528835690968444;0,42857142857142855;3,751020408163265;0,004788286458882188;1,5500544069640914;Scotiabank
['transferir', 'actualización'];['quedar'];2;1;0,04896626768226333;0,04026115342763874;0,006528835690968444;0,13333333333333333;3,3117117117117116;0,004557397275034012;1,107390976814263;Scotiabank
['realizar'];['transferencia'];1;1;0,01088139281828074;0,1926006528835691;0,006528835690968444;0,6;3,1152542372881356;0,004433072329884994;2,0184983677910773;Scotiabank
['banco'];['transferencia', 'funcionar'];1;2;0,11643090315560392;0,029379760609358;0,006528835690968444;0,056074766355140186;1,9086188992731048;0,003108123628725456;1,0282808476712741;Scotiabank
['funcionar'];['banco', 'transferencia'];1;2;0,11425462459194777;0,029379760609358;0,006528835690968444;0,05714285714285715;1,944973544973545;0,003172062171944951;1,0294457084446202;Scotiabank
['transferir', 'quedar'];['actualización'];2;1;0,011969532100108813;0,13492927094668117;0,006528835690968444;0,5454545454545455;4,042521994134898;0,0049137954511278645;1,9031556039173017;Scotiabank
['actualización', 'quedar'];['transferir'];2;1;0,014145810663764961;0,15451577801958652;0,006528835690968444;0,46153846153846156;2,9869989165763813;0,004343084750539038;1,570184983677911;Scotiabank
['funcionar'];['actualización', 'app'];1;2;0,11425462459194777;0,015233949945593036;0,006528835690968444;0,05714285714285715;3,7510204081632654;0,004788286458882188;1,0444488409667954;Scotiabank
['clave', 'aplicación'];['transferencia'];2;1;0,01088139281828074;0,1926006528835691;0,006528835690968444;0,6;3,1152542372881356;0,004433072329884994;2,0184983677910773;Scotiabank
['pegado', 'quedar'];['banco'];2;1;0,020674646354733407;0,11643090315560392;0,006528835690968444;0,3157894736842105;2,7122479094933594;0,004121667943464119;1,2913702184648865;Scotiabank
['mes'];['banco'];1;1;0,035908596300326445;0,11643090315560392;0,006528835690968444;0,1818181818181818;1,561597281223449;0,0023479653926714583;1,0799177850320396;Scotiabank
['solución'];['banco'];1;1;0,015233949945593036;0,11643090315560392;0,006528835690968444;0,42857142857142855;3,680907877169559;0,004755133140175784;1,5462459194776932;Scotiabank
['banco'];['solución'];1;1;0,11643090315560392;0,015233949945593036;0,006528835690968444;0,056074766355140186;3,680907877169559;0,004755133140175784;1,0432670035229856;Scotiabank
['funcionar'];['problema', 'transferencia'];1;2;0,11425462459194777;0,04461371055495103;0,006528835690968444;0,05714285714285715;1,2808362369337982;0,0014315129398586963;1,013288488805355;Scotiabank
['problema', 'transferir'];['funcionar'];2;1;0,026115342763873776;0,11425462459194777;0,006528835690968444;0,25;2,1880952380952383;0,0035450370073920063;1,1809938338774029;Scotiabank
['transferir', 'funcionar'];['problema'];2;1;0,023939064200217627;0,10337323177366703;0,006528835690968444;0,27272727272727276;2,6382775119617228;0,004054177258954652;1,2328618063112078;Scotiabank
['pegado'];['banco'];1;1;0,020674646354733407;0,11643090315560392;0,006528835690968444;0,3157894736842105;2,7122479094933594;0,004121667943464119;1,2913702184648865;Scotiabank
['banco'];['pegado'];1;1;0,11643090315560392;0,020674646354733407;0,006528835690968444;0,056074766355140186;2,7122479094933594;0,004121667943464119;1,0375030974261736;Scotiabank
['pasar'];['banco'];1;1;0,022850924918389554;0,11643090315560392;0,006528835690968444;0,2857142857142857;2,453938584779706;0,0038682818647794537;1,2369967355821545;Scotiabank
['banco'];['pasar'];1;1;0,11643090315560392;0,022850924918389554;0,006528835690968444;0,056074766355140186;2,4539385847797064;0,0038682818647794537;1,0351975349874487;Scotiabank
['problema', 'funcionar'];['transferir'];2;1;0,017410228509249184;0,15451577801958652;0,006528835690968444;0,375;2,4269366197183095;0,0038386806873630204;1,3527747551686615;Scotiabank
['necesitar'];['banco'];1;1;0,018498367791077257;0,11643090315560392;0,006528835690968444;0,35294117647058826;3,0313358988455197;0,004375054022148785;1,3655158769413396;Scotiabank
['banco'];['necesitar'];1;1;0,11643090315560392;0,018498367791077257;0,006528835690968444;0,056074766355140186;3,0313358988455197;0,004375054022148785;1,0398086598648983;Scotiabank
['problema'];['transferir', 'funcionar'];1;2;0,10337323177366703;0,023939064200217627;0,006528835690968444;0,06315789473684211;2,6382775119617228;0,004054177258954652;1,0418627966402172;Scotiabank
['banco'];['mes'];1;1;0,11643090315560392;0,035908596300326445;0,006528835690968444;0,056074766355140186;1,5615972812234493;0,0023479653926714583;1,0213641603550996;Scotiabank
['dejar'];['malo'];1;1;0,08487486398258977;0,035908596300326445;0,006528835690968444;0,07692307692307693;2,142191142191142;0,003481098464172511;1,0444323540079796;Scotiabank
['llevar'];['banco'];1;1;0,029379760609358;0,11643090315560392;0,006528835690968444;0,2222222222222222;1,9086188992731048;0,003108123628725456;1,1360174102285092;Scotiabank
['banco'];['llevar'];1;1;0,11643090315560392;0,029379760609358;0,006528835690968444;0,056074766355140186;1,9086188992731048;0,003108123628725456;1,0282808476712741;Scotiabank
['funcionar'];['problema', 'transferir'];1;2;0,11425462459194777;0,026115342763873776;0,006528835690968444;0,05714285714285715;2,1880952380952383;0,0035450370073920063;1,0329079697958916;Scotiabank
['hacer'];['banco'];1;1;0,011969532100108813;0,11643090315560392;0,006528835690968444;0,5454545454545455;4,684791843670348;0,005135212258202782;1,9438520130576717;Scotiabank
['banco'];['hacer'];1;1;0,11643090315560392;0,011969532100108813;0,006528835690968444;0,056074766355140186;4,684791843670348;0,005135212258202782;1,046725347181073;Scotiabank
['dinero'];['banco'];1;1;0,022850924918389554;0,11643090315560392;0,006528835690968444;0,2857142857142857;2,453938584779706;0,0038682818647794537;1,2369967355821545;Scotiabank
['banco'];['dinero'];1;1;0,11643090315560392;0,022850924918389554;0,006528835690968444;0,056074766355140186;2,4539385847797064;0,0038682818647794537;1,0351975349874487;Scotiabank
['cambiar yo'];['banco'];1;1;0,007616974972796518;0,11643090315560392;0,006528835690968444;0,8571428571428571;7,361815754339118;0,005641984415572114;6,184983677910771;Scotiabank
['banco'];['cambiar yo'];1;1;0,11643090315560392;0,007616974972796518;0,006528835690968444;0,056074766355140186;7,361815754339118;0,005641984415572114;1,0513364720585225;Scotiabank
['transferencia', 'funcionar'];['servicio'];2;1;0,029379760609358;0,056583242655059846;0,006528835690968444;0,2222222222222222;3,927350427350427;0,004866433567261572;1,2129644023006372;Scotiabank
['transferencia', 'servicio'];['funcionar'];2;1;0,011969532100108813;0,11425462459194777;0,006528835690968444;0,5454545454545455;4,7740259740259745;0,005161261294329244;1,9486398258977151;Scotiabank
['funcionar', 'servicio'];['transferencia'];2;1;0,014145810663764961;0,1926006528835691;0,006528835690968444;0,46153846153846156;2,396349413298566;0,0038043433215599587;1,499455930359086;Scotiabank
['funcionar'];['transferencia', 'servicio'];1;2;0,11425462459194777;0,011969532100108813;0,006528835690968444;0,05714285714285715;4,7740259740259745;0,005161261294329244;1,0479111023180665;Scotiabank
['banco'];['tarjeta'];1;1;0,11643090315560392;0,029379760609358;0,006528835690968444;0,056074766355140186;1,9086188992731048;0,003108123628725456;1,0282808476712741;Scotiabank
['tarjeta'];['banco'];1;1;0,029379760609358;0,11643090315560392;0,006528835690968444;0,2222222222222222;1,9086188992731048;0,003108123628725456;1,1360174102285092;Scotiabank
['banco'];['tener'];1;1;0,11643090315560392;0,02176278563656148;0,006528835690968444;0,056074766355140186;2,5766355140186916;0,003994974904121786;1,036350316206811;Scotiabank
['tener'];['banco'];1;1;0,02176278563656148;0,11643090315560392;0,006528835690968444;0,3;2,5766355140186916;0,003994974904121786;1,262241566920566;Scotiabank
['dejar'];['llevar'];1;1;0,08487486398258977;0,029379760609358;0,006528835690968444;0,07692307692307693;2,618233618233618;0,004035232505408135;1,0515052593398622;Scotiabank
['llevar'];['dejar'];1;1;0,029379760609358;0,08487486398258977;0,006528835690968444;0,2222222222222222;2,618233618233618;0,004035232505408135;1,176589460593813;Scotiabank
['instalar'];['dejar'];1;1;0,013057671381936888;0,08487486398258977;0,006528835690968444;0,5;5,891025641025641;0,005420567608497196;1,8302502720348204;Scotiabank
['dejar'];['instalar'];1;1;0,08487486398258977;0,013057671381936888;0,006528835690968444;0,07692307692307693;5,891025641025641;0,005420567608497196;1,0691875226695682;Scotiabank
['crédito'];['pago'];1;1;0,01958650707290533;0,05223068552774755;0,006528835690968444;0,33333333333333337;6,381944444444445;0,005505818999456523;1,4216539717083787;Scotiabank
['pago'];['crédito'];1;1;0,05223068552774755;0,01958650707290533;0,006528835690968444;0,125;6,381944444444445;0,005505818999456523;1,120472563345251;Scotiabank
['contacto'];['transferencia'];1;1;0,013057671381936888;0,1926006528835691;0,006528835690968444;0,5;2,596045197740113;0,004013919657668303;1,6147986942328618;Scotiabank
['cliente'];['funcionar'];1;1;0,023939064200217627;0,11425462459194777;0,006528835690968444;0,27272727272727276;2,3870129870129873;0,0037936868976900426;1,2178998911860717;Scotiabank
['funcionar'];['cliente'];1;1;0,11425462459194777;0,023939064200217627;0,006528835690968444;0,05714285714285715;2,3870129870129873;0,0037936868976900426;1,0352161440300722;Scotiabank
['llegar'];['clave'];1;1;0,03482045701849837;0,04787812840043525;0,006528835690968444;0,1875;3,916193181818182;0,004861697378874943;1,1718423035071566;Scotiabank
['clave'];['llegar'];1;1;0,04787812840043525;0,03482045701849837;0,006528835690968444;0,13636363636363638;3,916193181818182;0,004861697378874943;1,1175763129259493;Scotiabank
['cargar'];['transferir'];1;1;0,01958650707290533;0,15451577801958652;0,006528835690968444;0,33333333333333337;2,1572769953051645;0,0035024113119123427;1,2682263329706203;Scotiabank
['transferencia', 'funcionar'];['pago'];2;1;0,029379760609358;0,05223068552774755;0,006528835690968444;0,2222222222222222;4,254629629629629;0,004994310653700562;1,2185605471786103;Scotiabank
['transferencia', 'pago'];['funcionar'];2;1;0,02176278563656148;0,11425462459194777;0,006528835690968444;0,3;2,6257142857142854;0,004042336787988079;1,2653505362972175;Scotiabank
['funcionar', 'pago'];['transferencia'];2;1;0,013057671381936888;0,1926006528835691;0,006528835690968444;0,5;2,596045197740113;0,004013919657668303;1,6147986942328618;Scotiabank
['funcionar'];['transferencia', 'pago'];1;2;0,11425462459194777;0,02176278563656148;0,006528835690968444;0,05714285714285715;2,625714285714286;0,004042336787988079;1,0375243182642528;Scotiabank
['funcionar'];['cambiar'];1;1;0,11425462459194777;0,020674646354733407;0,006528835690968444;0,05714285714285715;2,7639097744360903;0,004166661733137097;1,0386784053813434;Scotiabank
['cambiar'];['funcionar'];1;1;0,020674646354733407;0,11425462459194777;0,006528835690968444;0,3157894736842105;2,7639097744360903;0,004166661733137097;1,2945509332886918;Scotiabank
['pago'];['transferencia', 'funcionar'];1;2;0,05223068552774755;0,029379760609358;0,006528835690968444;0,125;4,25462962962963;0,004994310653700562;1,1092802735893053;Scotiabank
['problema', 'transferencia'];['funcionar'];2;1;0,04461371055495103;0,11425462459194777;0,006528835690968444;0,14634146341463417;1,280836236933798;0,0014315129398586963;1,0375874397637184;Scotiabank
['caer'];['transferir'];1;1;0,025027203482045703;0,15451577801958652;0,006528835690968444;0,2608695652173913;1,6883037354562154;0,0026617378732856473;1,1438904179735008;Scotiabank
['caer'];['transferencia'];1;1;0,025027203482045703;0,1926006528835691;0,006528835690968444;0,2608695652173913;1,3544583640383199;0,0017085799604765082;1,0923638225692889;Scotiabank
['problema', 'funcionar'];['transferencia'];2;1;0,017410228509249184;0,1926006528835691;0,006528835690968444;0,375;1,9470338983050848;0,0031756143132349235;1,2918389553862895;Scotiabank
['banco'];['pegado', 'quedar'];1;2;0,11643090315560392;0,020674646354733407;0,006528835690968444;0,056074766355140186;2,7122479094933594;0,004121667943464119;1,0375030974261736;Scotiabank
['problema'];['transferencia', 'funcionar'];1;2;0,10337323177366703;0,029379760609358;0,006528835690968444;0,06315789473684211;2,1497076023391815;0,0034917548880424266;1,0360553117091122;Scotiabank
['transacción'];['banco'];1;1;0,030467899891186073;0,11643090315560392;0,006528835690968444;0,21428571428571427;1,8404539385847796;0,0029814305893831232;1,1245424868928677;Scotiabank
['banco'];['transacción'];1;1;0,11643090315560392;0,030467899891186073;0,006528835690968444;0,056074766355140186;1,8404539385847796;0,0029814305893831232;1,0271280664519118;Scotiabank
['servicio'];['transferencia', 'funcionar'];1;2;0,056583242655059846;0,029379760609358;0,006528835690968444;0,11538461538461539;3,927350427350427;0,004866433567261572;1,0972228793111605;Scotiabank
['llevar', 'transferir'];['problema'];2;1;0,011969532100108813;0,10337323177366703;0,006528835690968444;0,5454545454545455;5,2765550239234456;0,005291506474961548;1,9725788900979326;Scotiabank
['problema', 'transferir'];['llevar'];2;1;0,026115342763873776;0,029379760609358;0,006528835690968444;0,25;8,50925925925926;0,005761573172334503;1,2941603191875226;Scotiabank
['arreglar'];['aplicación'];1;1;0,01632208922742111;0,13928182807399347;0,006528835690968444;0,39999999999999997;2,8718749999999997;0,004255465265386396;1,434530286543344;Scotiabank
['aparecer'];['app'];1;1;0,03264417845484222;0,1088139281828074;0,006528835690968444;0,19999999999999998;1,8379999999999999;0,002976694400996494;1,1139825897714906;Scotiabank
['transferir', 'pegado', 'actualización'];['quedar'];3;1;0,006528835690968444;0,04026115342763874;0,006528835690968444;1,0;24,83783783783784;0,00626597723551052;inf;Scotiabank
['transferir', 'pegado', 'quedar'];['actualización'];3;1;0,009793253536452665;0,13492927094668117;0,006528835690968444;0,6666666666666667;4,940860215053764;0,005207439131098879;2,595212187159957;Scotiabank
['transferir', 'actualización', 'quedar'];['pegado'];3;1;0,006528835690968444;0,020674646354733407;0,006528835690968444;1,0;48,368421052631575;0,00639385432194951;inf;Scotiabank
['tiempo'];['actualizar'];1;1;0,029379760609358;0,05223068552774755;0,006528835690968444;0,2222222222222222;4,254629629629629;0,004994310653700562;1,2185605471786103;Scotiabank
['actualizar'];['tiempo'];1;1;0,05223068552774755;0,029379760609358;0,006528835690968444;0,125;4,25462962962963;0,004994310653700562;1,1092802735893053;Scotiabank
['pésimo'];['actualizar'];1;1;0,04896626768226333;0,05223068552774755;0,006528835690968444;0,13333333333333333;2,5527777777777776;0,00397129396218864;1,0935799782372142;Scotiabank
['actualizar'];['pésimo'];1;1;0,05223068552774755;0,04896626768226333;0,006528835690968444;0,125;2,5527777777777776;0,00397129396218864;1,0868956940774133;Scotiabank
['actualizar'];['problema'];1;1;0,05223068552774755;0,10337323177366703;0,006528835690968444;0,125;1,2092105263157895;0,0011295809302110799;1,0247163065443805;Scotiabank
['problema'];['actualizar'];1;1;0,10337323177366703;0,05223068552774755;0,006528835690968444;0,06315789473684211;1,2092105263157895;0,0011295809302110799;1,0116638749984717;Scotiabank
['favor'];['actualizar'];1;1;0,030467899891186073;0,05223068552774755;0,006528835690968444;0,21428571428571427;4,102678571428571;0,0049374763930610105;1,2062518547828667;Scotiabank
['actualizar'];['favor'];1;1;0,05223068552774755;0,030467899891186073;0,006528835690968444;0,125;4,102678571428571;0,0049374763930610105;1,1080366858386446;Scotiabank
['pegado', 'actualización', 'quedar'];['transferir'];3;1;0,009793253536452665;0,15451577801958652;0,006528835690968444;0,6666666666666667;4,314553990610329;0,005015623501440393;2,536452665941241;Scotiabank
['transferir', 'pegado'];['actualización', 'quedar'];2;2;0,009793253536452665;0,014145810663764961;0,006528835690968444;0,6666666666666667;47,12820512820514;0,006390302180659538;2,9575625680087057;Scotiabank
['transferir', 'actualización'];['pegado', 'quedar'];2;2;0,04896626768226333;0,020674646354733407;0,006528835690968444;0,13333333333333333;6,4491228070175435;0,005516475423326438;1,1299907926676154;Scotiabank
['transferir', 'quedar'];['pegado', 'actualización'];2;2;0,011969532100108813;0,009793253536452665;0,006528835690968444;0,5454545454545455;55,69696969696971;0,0064116150283993695;2,1784548422198045;Scotiabank
['ultimo'];['actualización'];1;1;0,008705114254624592;0,13492927094668117;0,006528835690968444;0,75;5,558467741935484;0,005354260971084386;3,4602829162132753;Scotiabank
['solución'];['actualización'];1;1;0,015233949945593036;0,13492927094668117;0,006528835690968444;0,42857142857142855;3,1762672811059907;0,004473329931171343;1,513873775843308;Scotiabank
['pegado', 'actualización'];['transferir', 'quedar'];2;2;0,009793253536452665;0,011969532100108813;0,006528835690968444;0,6666666666666667;55,6969696969697;0,0064116150283993695;2,9640914036996744;Scotiabank
